,FIRE_YEAR,NWCG_GENERAL_CAUSE,STATE,Count
7596,2008,Arson/incendiarism,HI,1
7597,2008,Arson/incendiarism,IA,4
7598,2008,Arson/incendiarism,ID,43
7599,2008,Arson/incendiarism,IL,10
7600,2008,Arson/incendiarism,IN,3
7601,2008,Arson/incendiarism,KS,5
7602,2008,Arson/incendiarism,KY,55
7603,2008,Arson/incendiarism,LA,797
7604,2008,Arson/incendiarism,MD,104
7605,2008,Arson/incendiarism,ME,39
7606,2008,Arson/incendiarism,MI,17
7607,2008,Arson/incendiarism,MN,327
7608,2008,Arson/incendiarism,MO,50
7609,2008,Arson/incendiarism,MS,46
7610,2008,Arson/incendiarism,MT,113
7611,2008,Arson/incendiarism,NC,34
7612,2008,Arson/incendiarism,ND,295
7613,2008,Arson/incendiarism,NE,15
7614,2008,Arson/incendiarism,NJ,300
7615,2008,Arson/incendiarism,NM,47
7616,2008,Arson/incendiarism,NV,11
7617,2008,Arson/incendiarism,NY,695
7618,2008,Arson/incendiarism,OH,14
7619,2008,Arson/incendiarism,OK,991
7620,2008,Arson/incendiarism,OR,54
7621,2008,Arson/incendiarism,PA,193
7622,2008,Arson/incendiarism,PR,9
7623,2008,Arson/incendiarism,RI,69
7624,2008,Arson/incendiarism,SC,576
7625,2008,Arson/incendiarism,SD,38
7626,2008,Arson/incendiarism,TN,25
7627,2008,Arson/incendiarism,TX,552
7628,2008,Arson/incendiarism,UT,18
7629,2008,Arson/incendiarism,VA,188
7630,2008,Arson/incendiarism,VT,1
7631,2008,Arson/incendiarism,WA,76
7632,2008,Arson/incendiarism,WI,209
7633,2008,Arson/incendiarism,WV,233
7634,2008,Arson/incendiarism,WY,11
7635,2008,Debris and open burning,AK,90
7636,2008,Debris and open burning,AL,773
7637,2008,Debris and open burning,AR,319
7638,2008,Debris and open burning,AZ,122
7639,2008,Debris and open burning,CA,804
7640,2008,Debris and open burning,CO,37
7641,2008,Debris and open burning,CT,103
7642,2008,Debris and open burning,FL,597
7643,2008,Debris and open burning,GA,2277
7644,2008,Debris and open burning,HI,1
7645,2008,Debris and open burning,IA,4
7646,2008,Debris and open burning,ID,65
7647,2008,Debris and open burning,IL,33
7648,2008,Debris and open burning,IN,15
7649,2008,Debris and open burning,KS,33
7650,2008,Debris and open burning,KY,946
7651,2008,Debris and open burning,LA,381
7652,2008,Debris and open burning,MD,161
7653,2008,Debris and open burning,ME,147
7654,2008,Debris and open burning,MI,135
7655,2008,Debris and open burning,MN,408
7656,2008,Debris and open burning,MO,21
7657,2008,Debris and open burning,MS,25
7658,2008,Debris and open burning,MT,249
7659,2008,Debris and open burning,NC,67
7660,2008,Debris and open burning,ND,107
7661,2008,Debris and open burning,NE,243
7662,2008,Debris and open burning,NH,18
7663,2008,Debris and open burning,NJ,47
7664,2008,Debris and open burning,NM,143
7665,2008,Debris and open burning,NV,30
7666,2008,Debris and open burning,NY,568
7667,2008,Debris and open burning,OH,39
7668,2008,Debris and open burning,OK,601
7669,2008,Debris and open burning,OR,245
7670,2008,Debris and open burning,PA,262
7671,2008,Debris and open burning,RI,9
7672,2008,Debris and open burning,SC,1152
7673,2008,Debris and open burning,SD,391
7674,2008,Debris and open burning,TN,561
7675,2008,Debris and open burning,TX,6645
7676,2008,Debris and open burning,UT,94
7677,2008,Debris and open burning,VA,355
7678,2008,Debris and open burning,WA,212
7679,2008,Debris and open burning,WI,53
7680,2008,Debris and open burning,WV,303
7681,2008,Debris and open burning,WY,55
7682,2008,Equipment and vehicle use,AK,9
7683,2008,Equipment and vehicle use,AL,137
7684,2008,Equipment and vehicle use,AR,66
7685,2008,Equipment and vehicle use,AZ,139
7686,2008,Equipment and vehicle use,CA,1321
7687,2008,Equipment and vehicle use,CO,32
7688,2008,Equipment and vehicle use,CT,8
7689,2008,Equipment and vehicle use,FL,223
7690,2008,Equipment and vehicle use,GA,1104
7691,2008,Equipment and vehicle use,ID,73
7692,2008,Equipment and vehicle use,IL,16
7693,2008,Equipment and vehicle use,IN,2
7694,2008,Equipment and vehicle use,KS,12
7695,2008,Equipment and vehicle use,KY,15
7696,2008,Equipment and vehicle use,LA,32
7697,2008,Equipment and vehicle use,MD,85
7698,2008,Equipment and vehicle use,MI,62
7699,2008,Equipment and vehicle use,MN,78
7700,2008,Equipment and vehicle use,MO,2
7701,2008,Equipment and vehicle use,MS,14
7702,2008,Equipment and vehicle use,MT,86
7703,2008,Equipment and vehicle use,NC,15
7704,2008,Equipment and vehicle use,ND,35
7705,2008,Equipment and vehicle use,NE,86
7706,2008,Equipment and vehicle use,NH,2
7707,2008,Equipment and vehicle use,NJ,202
7708,2008,Equipment and vehicle use,NM,21
7709,2008,Equipment and vehicle use,NV,27
7710,2008,Equipment and vehicle use,NY,87
7711,2008,Equipment and vehicle use,OH,7
7712,2008,Equipment and vehicle use,OK,187
7713,2008,Equipment and vehicle use,OR,191
7714,2008,Equipment and vehicle use,PA,53
7715,2008,Equipment and vehicle use,RI,3
7716,2008,Equipment and vehicle use,SC,271
7717,2008,Equipment and vehicle use,SD,131
7718,2008,Equipment and vehicle use,TN,4
7719,2008,Equipment and vehicle use,TX,2477
7720,2008,Equipment and vehicle use,UT,82
7721,2008,Equipment and vehicle use,VA,146
7722,2008,Equipment and vehicle use,WA,40
7723,2008,Equipment and vehicle use,WI,35
7724,2008,Equipment and vehicle use,WV,185
7725,2008,Equipment and vehicle use,WY,17
7726,2008,Firearms and explosives use,AK,24
7727,2008,Firearms and explosives use,AZ,2
7728,2008,Firearms and explosives use,CA,3
7729,2008,Firearms and explosives use,CO,1
7730,2008,Firearms and explosives use,ID,1
7731,2008,Firearms and explosives use,MN,1
7732,2008,Firearms and explosives use,MT,3
7733,2008,Firearms and explosives use,NJ,3
7734,2008,Firearms and explosives use,NV,3
7735,2008,Firearms and explosives use,OK,2
7736,2008,Firearms and explosives use,OR,8
7737,2008,Firearms and explosives use,UT,7
7738,2008,Firearms and explosives use,WA,1
7739,2008,Fireworks,AK,4
7740,2008,Fireworks,AZ,12
7741,2008,Fireworks,CA,13
7742,2008,Fireworks,CO,5
7743,2008,Fireworks,FL,18
7744,2008,Fireworks,ID,33
7745,2008,Fireworks,MI,6
7746,2008,Fireworks,MN,13
7747,2008,Fireworks,MS,1
7748,2008,Fireworks,MT,76
7749,2008,Fireworks,NC,2
7750,2008,Fireworks,ND,57
7751,2008,Fireworks,NE,17
7752,2008,Fireworks,NJ,30
7753,2008,Fireworks,NM,8
7754,2008,Fireworks,NV,6
7755,2008,Fireworks,OK,17
7756,2008,Fireworks,OR,51
7757,2008,Fireworks,RI,1
7758,2008,Fireworks,SC,1
7759,2008,Fireworks,SD,105
7760,2008,Fireworks,TN,1
7761,2008,Fireworks,TX,3
7762,2008,Fireworks,UT,20
7763,2008,Fireworks,WA,57
7764,2008,Fireworks,WI,5
7765,2008,Fireworks,WY,13
7766,2008,Missing data/not specified/undetermined,AK,47
7767,2008,Missing data/not specified/undetermined,AL,265
7768,2008,Missing data/not specified/undetermined,AR,115
7769,2008,Missing data/not specified/undetermined,AZ,437
7770,2008,Missing data/not specified/undetermined,CA,4963
7771,2008,Missing data/not specified/undetermined,CO,175
7772,2008,Missing data/not specified/undetermined,CT,144
7773,2008,Missing data/not specified/undetermined,DC,1
7774,2008,Missing data/not specified/undetermined,FL,503
7775,2008,Missing data/not specified/undetermined,GA,498
7776,2008,Missing data/not specified/undetermined,HI,767
7777,2008,Missing data/not specified/undetermined,IA,143
7778,2008,Missing data/not specified/undetermined,ID,125
7779,2008,Missing data/not specified/undetermined,IL,125
7780,2008,Missing data/not specified/undetermined,IN,20
7781,2008,Missing data/not specified/undetermined,KS,27
7782,2008,Missing data/not specified/undetermined,KY,137
7783,2008,Missing data/not specified/undetermined,LA,143
7784,2008,Missing data/not specified/undetermined,MA,9
7785,2008,Missing data/not specified/undetermined,MD,78
7786,2008,Missing data/not specified/undetermined,ME,147
7787,2008,Missing data/not specified/undetermined,MI,97
7788,2008,Missing data/not specified/undetermined,MN,131
7789,2008,Missing data/not specified/undetermined,MO,51
7790,2008,Missing data/not specified/undetermined,MS,1912
7791,2008,Missing data/not specified/undetermined,MT,189
7792,2008,Missing data/not specified/undetermined,NC,4194
7793,2008,Missing data/not specified/undetermined,ND,141
7794,2008,Missing data/not specified/undetermined,NE,76
7795,2008,Missing data/not specified/undetermined,NH,50
7796,2008,Missing data/not specified/undetermined,NJ,145
7797,2008,Missing data/not specified/undetermined,NM,188
7798,2008,Missing data/not specified/undetermined,NV,84
7799,2008,Missing data/not specified/undetermined,NY,4783
7800,2008,Missing data/not specified/undetermined,OH,45
7801,2008,Missing data/not specified/undetermined,OK,175
7802,2008,Missing data/not specified/undetermined,OR,79
7803,2008,Missing data/not specified/undetermined,PA,59
7804,2008,Missing data/not specified/undetermined,PR,8
7805,2008,Missing data/not specified/undetermined,RI,33
7806,2008,Missing data/not specified/undetermined,SC,265
7807,2008,Missing data/not specified/undetermined,SD,124
7808,2008,Missing data/not specified/undetermined,TN,640
7809,2008,Missing data/not specified/undetermined,TX,6663
7810,2008,Missing data/not specified/undetermined,UT,130
7811,2008,Missing data/not specified/undetermined,VA,412
7812,2008,Missing data/not specified/undetermined,VT,1
7813,2008,Missing data/not specified/undetermined,WA,208
7814,2008,Missing data/not specified/undetermined,WI,227
7815,2008,Missing data/not specified/undetermined,WV,59
7816,2008,Missing data/not specified/undetermined,WY,61
7817,2008,Misuse of fire by a minor,AK,9
7818,2008,Misuse of fire by a minor,AL,26
7819,2008,Misuse of fire by a minor,AR,9
7820,2008,Misuse of fire by a minor,AZ,107
7821,2008,Misuse of fire by a minor,CA,458
7822,2008,Misuse of fire by a minor,CO,1
7823,2008,Misuse of fire by a minor,CT,22
7824,2008,Misuse of fire by a minor,FL,103
7825,2008,Misuse of fire by a minor,GA,247
7826,2008,Misuse of fire by a minor,ID,3
7827,2008,Misuse of fire by a minor,KS,1
7828,2008,Misuse of fire by a minor,KY,5
7829,2008,Misuse of fire by a minor,LA,3
7830,2008,Misuse of fire by a minor,MD,47
7831,2008,Misuse of fire by a minor,ME,23
7832,2008,Misuse of fire by a minor,MI,15
7833,2008,Misuse of fire by a minor,MN,79
7834,2008,Misuse of fire by a minor,MT,47
7835,2008,Misuse of fire by a minor,NC,1
7836,2008,Misuse of fire by a minor,ND,22
7837,2008,Misuse of fire by a minor,NE,7
7838,2008,Misuse of fire by a minor,NH,9
7839,2008,Misuse of fire by a minor,NJ,226
7840,2008,Misuse of fire by a minor,NM,15
7841,2008,Misuse of fire by a minor,NV,4
7842,2008,Misuse of fire by a minor,NY,99
7843,2008,Misuse of fire by a minor,OH,1
7844,2008,Misuse of fire by a minor,OK,17
7845,2008,Misuse of fire by a minor,OR,29
7846,2008,Misuse of fire by a minor,PA,14
7847,2008,Misuse of fire by a minor,RI,9
7848,2008,Misuse of fire by a minor,SC,138
7849,2008,Misuse of fire by a minor,SD,189
7850,2008,Misuse of fire by a minor,TN,14
7851,2008,Misuse of fire by a minor,TX,212
7852,2008,Misuse of fire by a minor,UT,12
7853,2008,Misuse of fire by a minor,VA,37
7854,2008,Misuse of fire by a minor,WA,37
7855,2008,Misuse of fire by a minor,WI,10
7856,2008,Misuse of fire by a minor,WV,28
7857,2008,Misuse of fire by a minor,WY,30
7858,2008,Natural,AK,103
7859,2008,Natural,AL,40
7860,2008,Natural,AR,69
7861,2008,Natural,AZ,702
7862,2008,Natural,CA,1104
7863,2008,Natural,CO,622
7864,2008,Natural,FL,891
7865,2008,Natural,GA,438
7866,2008,Natural,ID,487
7867,2008,Natural,IL,3
7868,2008,Natural,IN,4
7869,2008,Natural,KS,5
7870,2008,Natural,KY,7
7871,2008,Natural,LA,45
7872,2008,Natural,MD,26
7873,2008,Natural,ME,15
7874,2008,Natural,MI,17
7875,2008,Natural,MN,24
7876,2008,Natural,MO,2
7877,2008,Natural,MS,4
7878,2008,Natural,MT,426
7879,2008,Natural,NC,33
7880,2008,Natural,ND,34
7881,2008,Natural,NE,59
7882,2008,Natural,NH,6
7883,2008,Natural,NJ,15
7884,2008,Natural,NM,355
7885,2008,Natural,NV,243
7886,2008,Natural,NY,442
7887,2008,Natural,OH,1
7888,2008,Natural,OK,31
7889,2008,Natural,OR,1475
7890,2008,Natural,PA,6
7891,2008,Natural,SC,237
7892,2008,Natural,SD,133
7893,2008,Natural,TN,33
7894,2008,Natural,TX,697
7895,2008,Natural,UT,570
7896,2008,Natural,VA,64
7897,2008,Natural,WA,539
7898,2008,Natural,WI,29
7899,2008,Natural,WV,17
7900,2008,Natural,WY,141
7901,2008,Other causes,AK,11
7902,2008,Other causes,AZ,2
7903,2008,Other causes,CA,18
7904,2008,Other causes,CO,13
7905,2008,Other causes,FL,29
7906,2008,Other causes,GA,1
7907,2008,Other causes,ID,1
7908,2008,Other causes,IL,1
7909,2008,Other causes,LA,1
7910,2008,Other causes,MI,6
7911,2008,Other causes,MS,1
7912,2008,Other causes,MT,3
7913,2008,Other causes,NC,2
7914,2008,Other causes,ND,5
7915,2008,Other causes,NJ,76
7916,2008,Other causes,NM,1
7917,2008,Other causes,NV,6
7918,2008,Other causes,NY,2
7919,2008,Other causes,OH,5
7920,2008,Other causes,OK,21
7921,2008,Other causes,OR,40
7922,2008,Other causes,SD,30
7923,2008,Other causes,TX,2
7924,2008,Other causes,UT,5
7925,2008,Other causes,WA,24
7926,2008,Other causes,WI,2
7927,2008,Other causes,WY,2
7928,2008,Power generation/transmission/distribution,AK,13
7929,2008,Power generation/transmission/distribution,AL,3
7930,2008,Power generation/transmission/distribution,AR,4
7931,2008,Power generation/transmission/distribution,AZ,9
7932,2008,Power generation/transmission/distribution,CA,158
7933,2008,Power generation/transmission/distribution,CO,8
7934,2008,Power generation/transmission/distribution,FL,131
7935,2008,Power generation/transmission/distribution,GA,4
7936,2008,Power generation/transmission/distribution,ID,19
7937,2008,Power generation/transmission/distribution,IL,1
7938,2008,Power generation/transmission/distribution,IN,2
7939,2008,Power generation/transmission/distribution,KY,5
7940,2008,Power generation/transmission/distribution,LA,8
7941,2008,Power generation/transmission/distribution,MA,1
7942,2008,Power generation/transmission/distribution,MI,9
7943,2008,Power generation/transmission/distribution,MN,12
7944,2008,Power generation/transmission/distribution,MS,4
7945,2008,Power generation/transmission/distribution,MT,17
7946,2008,Power generation/transmission/distribution,NC,12
7947,2008,Power generation/transmission/distribution,ND,14
7948,2008,Power generation/transmission/distribution,NE,35
7949,2008,Power generation/transmission/distribution,NJ,6
7950,2008,Power generation/transmission/distribution,NM,10
7951,2008,Power generation/transmission/distribution,NV,4
7952,2008,Power generation/transmission/distribution,NY,88
7953,2008,Power generation/transmission/distribution,OK,83
7954,2008,Power generation/transmission/distribution,OR,49
7955,2008,Power generation/transmission/distribution,PA,1
7956,2008,Power generation/transmission/distribution,RI,1
7957,2008,Power generation/transmission/distribution,SC,6
7958,2008,Power generation/transmission/distribution,SD,16
7959,2008,Power generation/transmission/distribution,TN,3
7960,2008,Power generation/transmission/distribution,TX,11
7961,2008,Power generation/transmission/distribution,UT,24
7962,2008,Power generation/transmission/distribution,VA,5
7963,2008,Power generation/transmission/distribution,WA,61
7964,2008,Power generation/transmission/distribution,WI,10
7965,2008,Power generation/transmission/distribution,WV,2
7966,2008,Power generation/transmission/distribution,WY,7
7967,2008,Railroad operations and maintenance,AL,34
7968,2008,Railroad operations and maintenance,AR,10
7969,2008,Railroad operations and maintenance,AZ,12
7970,2008,Railroad operations and maintenance,CA,23
7971,2008,Railroad operations and maintenance,CO,2
7972,2008,Railroad operations and maintenance,CT,6
7973,2008,Railroad operations and maintenance,FL,25
7974,2008,Railroad operations and maintenance,GA,65
7975,2008,Railroad operations and maintenance,ID,22
7976,2008,Railroad operations and maintenance,KY,44
7977,2008,Railroad operations and maintenance,LA,8
7978,2008,Railroad operations and maintenance,MD,3
7979,2008,Railroad operations and maintenance,ME,35
7980,2008,Railroad operations and maintenance,MI,32
7981,2008,Railroad operations and maintenance,MN,31
7982,2008,Railroad operations and maintenance,MT,21
7983,2008,Railroad operations and maintenance,NC,3
7984,2008,Railroad operations and maintenance,ND,3
7985,2008,Railroad operations and maintenance,NE,34
7986,2008,Railroad operations and maintenance,NH,2
7987,2008,Railroad operations and maintenance,NJ,26
7988,2008,Railroad operations and maintenance,NM,1
7989,2008,Railroad operations and maintenance,NV,3
7990,2008,Railroad operations and maintenance,NY,1
7991,2008,Railroad operations and maintenance,OK,4
7992,2008,Railroad operations and maintenance,OR,7
7993,2008,Railroad operations and maintenance,PA,18
7994,2008,Railroad operations and maintenance,SC,23
7995,2008,Railroad operations and maintenance,SD,2
7996,2008,Railroad operations and maintenance,TN,94
7997,2008,Railroad operations and maintenance,TX,90
7998,2008,Railroad operations and maintenance,UT,14
